year,strip_group,location,strip,event_id,sensor_col,depth_index,depth_inches,logger_position,irrigation_start,irrigation_end,gallons_group,gallons_strip,event_duration_hours,avg_flow_gph_strip,baseline_vwc,peak_vwc,peak_increase,plateau_vwc,plateau_method,bottom_response_delay_hr,time_to_peak_hours,time_to_plateau_hours,lag_after_irrigation_hr,profile_baseline_storage_gal,profile_plateau_storage_gal,event_storage_gal,efficiency_strip,estimated_loss_gal_strip,local_water_diagnostic_method,sensor_profile_baseline_cs650_water_gal,sensor_profile_plateau_cs650_water_gal,sensor_profile_delta_cs650_water_gal,sensor_profile_baseline_legacy_swc_gal,sensor_profile_plateau_legacy_swc_gal,sensor_profile_delta_legacy_swc_gal
2023.00,S3_S4,east,S3,2023-08-10_S3_S4_7fce3d7b,VWC_1_raw_S3_B,1,6.00,B,2023-08-10 13:57:00,2023-08-10 19:37:00,105700.00,52850.00,5.67,9326.47,19.77,35.10,15.33,31.03,flat_segment,6.30,6.30,15.30,9.63,11047.57,15670.65,4623.08,0.09,48226.92,cs650_approximate_sensing_volume,1.25,1.73,0.48,0.08,0.11,0.03
2023.00,S3_S4,east,S3,2023-08-10_S3_S4_7fce3d7b,VWC_2_raw_S3_B,2,12.00,B,2023-08-10 13:57:00,2023-08-10 19:37:00,105700.00,52850.00,5.67,9326.47,24.90,33.82,8.93,30.79,flat_segment,6.30,6.30,14.05,8.38,11047.57,15670.65,4623.08,0.09,48226.92,cs650_approximate_sensing_volume,1.25,1.74,0.49,0.08,0.11,0.03
2023.00,S3_S4,east,S3,2023-08-10_S3_S4_7fce3d7b,VWC_3_raw_S3_B,3,18.00,B,2023-08-10 13:57:00,2023-08-10 19:37:00,105700.00,52850.00,5.67,9326.47,16.38,28.45,12.07,24.76,fallback_window,6.05,6.05,10.05,4.38,11047.57,15670.65,4623.08,0.09,48226.92,cs650_approximate_sensing_volume,1.25,1.83,0.58,0.08,0.12,0.04
2023.00,S3_S4,east,S3,2023-08-24_S3_S4_a4b6ae2a,VWC_1_raw_S3_B,1,6.00,B,2023-08-24 13:47:00,2023-08-24 18:16:00,60250.00,30125.00,4.48,6719.33,11.05,34.34,23.29,30.60,flat_segment,4.97,4.97,14.97,10.48,6846.89,14673.03,7826.14,0.26,22298.86,cs650_approximate_sensing_volume,0.78,1.63,0.85,0.05,0.11,0.06
2023.00,S3_S4,east,S3,2023-08-24_S3_S4_a4b6ae2a,VWC_2_raw_S3_B,2,12.00,B,2023-08-24 13:47:00,2023-08-24 18:16:00,60250.00,30125.00,4.48,6719.33,13.06,31.94,18.88,28.51,flat_segment,5.22,5.22,11.97,7.48,6846.89,14673.03,7826.14,0.26,22298.86,cs650_approximate_sensing_volume,0.78,1.66,0.88,0.05,0.11,0.06
2023.00,S3_S4,east,S3,2023-08-24_S3_S4_a4b6ae2a,VWC_3_raw_S3_B,3,18.00,B,2023-08-24 13:47:00,2023-08-24 18:16:00,60250.00,30125.00,4.48,6719.33,13.72,26.76,13.04,21.97,fallback_window,4.97,4.97,8.97,4.48,6846.89,14673.03,7826.14,0.26,22298.86,cs650_approximate_sensing_volume,0.78,1.72,0.94,0.05,0.11,0.06
2023.00,S3_S4,east,S3,2023-09-07_S3_S4_ea877a99,VWC_1_raw_S3_B,1,6.00,B,2023-09-07 07:38:00,2023-09-07 18:19:00,157700.00,78850.00,10.68,7380.66,11.53,33.86,22.32,33.75,flat_segment,6.87,6.87,7.12,-3.57,7045.05,15822.85,8777.79,0.11,70072.21,cs650_approximate_sensing_volume,0.80,1.94,1.13,0.05,0.12,0.07
2023.00,S3_S4,east,S3,2023-09-07_S3_S4_ea877a99,VWC_2_raw_S3_B,2,12.00,B,2023-09-07 07:38:00,2023-09-07 18:19:00,157700.00,78850.00,10.68,7380.66,14.36,32.23,17.86,29.84,flat_segment,11.12,11.12,18.12,7.43,7045.05,15822.85,8777.79,0.11,70072.21,cs650_approximate_sensing_volume,0.80,1.73,0.93,0.05,0.11,0.06
2023.00,S3_S4,east,S3,2023-09-07_S3_S4_ea877a99,VWC_3_raw_S3_B,3,18.00,B,2023-09-07 07:38:00,2023-09-07 18:19:00,157700.00,78850.00,10.68,7380.66,13.03,28.32,15.29,23.84,fallback_window,11.12,11.12,15.12,4.43,7045.05,15822.85,8777.79,0.11,70072.21,cs650_approximate_sensing_volume,0.80,1.80,1.00,0.05,0.12,0.06
2023.00,S3_S4,east,S3,2023-09-22_S3_S4_157133f5,VWC_1_raw_S3_B,1,6.00,B,2023-09-22 07:20:00,2023-09-22 16:18:00,144600.00,72300.00,8.97,8063.20,15.80,33.43,17.63,29.62,flat_segment,9.67,9.67,22.67,13.70,8826.47,14863.68,6037.21,0.08,66262.79,cs650_approximate_sensing_volume,1.00,1.64,0.64,0.06,0.10,0.04
2023.00,S3_S4,east,S3,2023-09-22_S3_S4_157133f5,VWC_2_raw_S3_B,2,12.00,B,2023-09-22 07:20:00,2023-09-22 16:18:00,144600.00,72300.00,8.97,8063.20,19.68,32.15,12.46,29.09,flat_segment,9.67,9.67,19.92,10.95,8826.47,14863.68,6037.21,0.08,66262.79,cs650_approximate_sensing_volume,1.00,1.66,0.66,0.06,0.11,0.04
2023.00,S3_S4,east,S3,2023-09-22_S3_S4_157133f5,VWC_3_raw_S3_B,3,18.00,B,2023-09-22 07:20:00,2023-09-22 16:18:00,144600.00,72300.00,8.97,8063.20,13.29,27.35,14.06,23.43,fallback_window,9.42,9.42,13.42,4.45,8826.47,14863.68,6037.21,0.08,66262.79,cs650_approximate_sensing_volume,1.00,1.77,0.76,0.06,0.11,0.05
2023.00,S3_S4,east,S4,2023-05-24_S3_S4_31cada45,VWC_1_raw_S4_B,1,6.00,B,2023-05-24 09:25:00,2023-05-24 13:19:00,146600.00,73300.00,3.90,18794.87,6.59,23.52,16.93,23.47,flat_segment,19.08,19.08,19.33,15.43,6900.64,6145.79,3180.53,0.04,70119.47,cs650_approximate_sensing_volume,0.78,1.13,0.35,0.05,0.07,0.02
2023.00,S3_S4,east,S4,2023-05-24_S3_S4_31cada45,VWC_2_raw_S4_B,2,12.00,B,2023-05-24 09:25:00,2023-05-24 13:19:00,146600.00,73300.00,3.90,18794.87,21.75,21.63,-0.12,,no_peak,0.08,0.08,,,6900.64,6145.79,3180.53,0.04,70119.47,cs650_approximate_sensing_volume,0.78,,,0.05,,
2023.00,S3_S4,east,S4,2023-05-24_S3_S4_31cada45,VWC_3_raw_S4_B,3,18.00,B,2023-05-24 09:25:00,2023-05-24 13:19:00,146600.00,73300.00,3.90,18794.87,9.80,10.51,0.71,10.49,flat_segment,23.58,23.58,23.83,19.93,6900.64,6145.79,3180.53,0.04,70119.47,cs650_approximate_sensing_volume,0.78,1.12,0.34,0.05,0.07,0.02
2023.00,S3_S4,east,S4,2023-06-02_S3_S4_e824e1bc,VWC_1_raw_S4_B,1,6.00,B,2023-06-02 15:43:00,2023-06-02 22:12:00,67500.00,33750.00,6.48,5205.66,12.76,12.74,-0.02,,no_peak,0.03,0.03,,,8352.50,0.00,0.00,0.00,33750.00,cs650_approximate_sensing_volume,0.95,,,0.06,,
2023.00,S3_S4,east,S4,2023-06-02_S3_S4_e824e1bc,VWC_2_raw_S4_B,2,12.00,B,2023-06-02 15:43:00,2023-06-02 22:12:00,67500.00,33750.00,6.48,5205.66,21.34,21.76,0.42,,no_peak,6.53,6.53,,,8352.50,0.00,0.00,0.00,33750.00,cs650_approximate_sensing_volume,0.95,,,0.06,,
2023.00,S3_S4,east,S4,2023-06-02_S3_S4_e824e1bc,VWC_3_raw_S4_B,3,18.00,B,2023-06-02 15:43:00,2023-06-02 22:12:00,67500.00,33750.00,6.48,5205.66,12.05,12.23,0.18,,no_peak,20.28,20.28,,,8352.50,0.00,0.00,0.00,33750.00,cs650_approximate_sensing_volume,0.95,,,0.06,,
2023.00,S3_S4,east,S4,2023-06-14_S3_S4_71ac748b,VWC_1_raw_S4_B,1,6.00,B,2023-06-14 08:25:00,2023-06-14 17:29:00,128200.00,64100.00,9.07,7069.85,8.21,24.63,16.42,24.58,flat_segment,16.83,16.83,17.08,8.02,7744.34,12507.49,4763.15,0.07,59336.85,cs650_approximate_sensing_volume,0.88,1.33,0.45,0.06,0.09,0.03
2023.00,S3_S4,east,S4,2023-06-14_S3_S4_71ac748b,VWC_2_raw_S4_B,2,12.00,B,2023-06-14 08:25:00,2023-06-14 17:29:00,128200.00,64100.00,9.07,7069.85,22.49,27.90,5.41,27.73,flat_segment,13.33,13.33,14.58,5.52,7744.34,12507.49,4763.15,0.07,59336.85,cs650_approximate_sensing_volume,0.88,1.33,0.45,0.06,0.09,0.03
2023.00,S3_S4,east,S4,2023-06-14_S3_S4_71ac748b,VWC_3_raw_S4_B,3,18.00,B,2023-06-14 08:25:00,2023-06-14 17:29:00,128200.00,64100.00,9.07,7069.85,12.10,13.71,1.61,16.80,flat_segment,23.83,23.83,37.83,28.77,7744.34,12507.49,4763.15,0.07,59336.85,cs650_approximate_sensing_volume,0.88,1.41,0.53,0.06,0.09,0.03
2023.00,S3_S4,east,S4,2023-06-27_S3_S4_87f629e2,VWC_1_raw_S4_B,1,6.00,B,2023-06-27 07:53:00,2023-06-27 16:14:00,135700.00,67850.00,8.35,8125.75,,27.00,,25.66,flat_segment,11.37,11.37,26.62,18.27,0.00,15291.69,0.00,0.00,67850.00,legacy_reference_cylinder,,1.75,,,0.11,
2023.00,S3_S4,east,S4,2023-06-27_S3_S4_87f629e2,VWC_2_raw_S4_B,2,12.00,B,2023-06-27 07:53:00,2023-06-27 16:14:00,135700.00,67850.00,8.35,8125.75,,31.30,,30.20,flat_segment,12.87,12.87,27.87,19.52,0.00,15291.69,0.00,0.00,67850.00,legacy_reference_cylinder,,1.74,,,0.11,
2023.00,S3_S4,east,S4,2023-06-27_S3_S4_87f629e2,VWC_3_raw_S4_B,3,18.00,B,2023-06-27 07:53:00,2023-06-27 16:14:00,135700.00,67850.00,8.35,8125.75,,26.36,,28.63,flat_segment,13.12,13.12,26.62,18.27,0.00,15291.69,0.00,0.00,67850.00,legacy_reference_cylinder,,1.75,,,0.11,
2023.00,S3_S4,east,S4,2023-07-07_S3_S4_bf19b251,VWC_1_raw_S4_B,1,6.00,B,2023-07-07 07:46:00,2023-07-07 15:46:00,128500.00,64250.00,8.00,8031.25,,28.13,,26.02,fallback_window,10.73,10.73,25.98,17.98,0.00,15832.62,0.00,0.00,64250.00,legacy_reference_cylinder,,1.71,,,0.11,
2023.00,S3_S4,east,S4,2023-07-07_S3_S4_bf19b251,VWC_2_raw_S4_B,2,12.00,B,2023-07-07 07:46:00,2023-07-07 15:46:00,128500.00,64250.00,8.00,8031.25,,33.32,,32.50,fallback_window,8.23,8.23,12.23,4.23,0.00,15832.62,0.00,0.00,64250.00,legacy_reference_cylinder,,1.84,,,0.12,
2023.00,S3_S4,east,S4,2023-07-07_S3_S4_bf19b251,VWC_3_raw_S4_B,3,18.00,B,2023-07-07 07:46:00,2023-07-07 15:46:00,128500.00,64250.00,8.00,8031.25,,35.87,,28.96,fallback_window,8.48,8.48,12.48,4.48,0.00,15832.62,0.00,0.00,64250.00,legacy_reference_cylinder,,1.84,,,0.12,
2023.00,S3_S4,east,S4,2023-07-17_S3_S4_a04fe807,VWC_1_raw_S4_B,1,6.00,B,2023-07-17 19:19:00,2023-07-18 05:53:00,160900.00,80450.00,10.57,7613.56,8.29,29.44,21.16,27.97,fallback_window,13.68,13.68,17.68,7.12,8969.44,14805.50,5836.06,0.07,74613.94,cs650_approximate_sensing_volume,1.02,1.69,0.67,0.07,0.11,0.04
2023.00,S3_S4,east,S4,2023-07-17_S3_S4_a04fe807,VWC_2_raw_S4_B,2,12.00,B,2023-07-17 19:19:00,2023-07-18 05:53:00,160900.00,80450.00,10.57,7613.56,24.68,29.50,4.82,29.40,flat_segment,23.93,23.93,24.18,13.62,8969.44,14805.50,5836.06,0.07,74613.94,cs650_approximate_sensing_volume,1.02,1.61,0.59,0.07,0.10,0.04
2023.00,S3_S4,east,S4,2023-07-17_S3_S4_a04fe807,VWC_3_raw_S4_B,3,18.00,B,2023-07-17 19:19:00,2023-07-18 05:53:00,160900.00,80450.00,10.57,7613.56,16.60,26.12,9.52,24.44,fallback_window,13.68,13.68,17.68,7.12,8969.44,14805.50,5836.06,0.07,74613.94,cs650_approximate_sensing_volume,1.02,1.69,0.67,0.07,0.11,0.04
2023.00,S3_S4,east,S4,2023-07-27_S3_S4_89a0fecc,VWC_1_raw_S4_B,1,6.00,B,2023-07-27 10:00:00,2023-07-27 17:29:00,50400.00,25200.00,7.48,3367.48,7.88,8.58,0.70,8.52,flat_segment,8.25,8.25,8.50,1.02,10131.48,1541.27,115.01,0.00,25084.99,cs650_approximate_sensing_volume,1.15,1.14,-0.02,0.07,0.07,-0.00
2023.00,S3_S4,east,S4,2023-07-27_S3_S4_89a0fecc,VWC_2_raw_S4_B,2,12.00,B,2023-07-27 10:00:00,2023-07-27 17:29:00,50400.00,25200.00,7.48,3367.48,28.06,28.17,0.11,,no_peak,0.75,0.75,,,10131.48,1541.27,115.01,0.00,25084.99,cs650_approximate_sensing_volume,1.15,,,0.07,,
2023.00,S3_S4,east,S4,2023-07-27_S3_S4_89a0fecc,VWC_3_raw_S4_B,3,18.00,B,2023-07-27 10:00:00,2023-07-27 17:29:00,50400.00,25200.00,7.48,3367.48,20.04,20.04,-0.00,,no_peak,0.00,0.00,,,10131.48,1541.27,115.01,0.00,25084.99,cs650_approximate_sensing_volume,1.15,,,0.07,,
2023.00,S3_S4,east,S4,2023-08-05_S3_S4_0f92146d,VWC_1_raw_S4_B,1,6.00,B,2023-08-05 08:51:00,2023-08-05 11:03:00,36600.00,18300.00,2.20,8318.18,,8.11,,8.09,flat_segment,8.90,8.90,9.15,6.95,0.00,9072.87,0.00,0.00,18300.00,legacy_reference_cylinder,,1.02,,,0.07,
2023.00,S3_S4,east,S4,2023-08-05_S3_S4_0f92146d,VWC_2_raw_S4_B,2,12.00,B,2023-08-05 08:51:00,2023-08-05 11:03:00,36600.00,18300.00,2.20,8318.18,,23.66,,23.60,flat_segment,11.40,11.40,24.65,22.45,0.00,9072.87,0.00,0.00,18300.00,legacy_reference_cylinder,,1.03,,,0.07,
2023.00,S3_S4,east,S4,2023-08-05_S3_S4_0f92146d,VWC_3_raw_S4_B,3,18.00,B,2023-08-05 08:51:00,2023-08-05 11:03:00,36600.00,18300.00,2.20,8318.18,,19.35,,18.44,flat_segment,0.65,0.65,7.40,5.20,0.00,9072.87,0.00,0.00,18300.00,legacy_reference_cylinder,,1.02,,,0.07,
2023.00,S3_S4,east,S4,2023-08-10_S3_S4_7fce3d7b,VWC_1_raw_S4_B,1,6.00,B,2023-08-10 13:57:00,2023-08-10 19:37:00,105700.00,52850.00,5.67,9326.47,7.45,27.30,19.84,27.23,flat_segment,19.55,19.55,19.80,14.13,8657.08,15261.83,6604.74,0.12,46245.26,cs650_approximate_sensing_volume,0.98,1.77,0.79,0.06,0.11,0.05
2023.00,S3_S4,east,S4,2023-08-10_S3_S4_7fce3d7b,VWC_2_raw_S4_B,2,12.00,B,2023-08-10 13:57:00,2023-08-10 19:37:00,105700.00,52850.00,5.67,9326.47,23.77,30.78,7.00,30.73,flat_segment,19.55,19.55,19.80,14.13,8657.08,15261.83,6604.74,0.12,46245.26,cs650_approximate_sensing_volume,0.98,1.77,0.79,0.06,0.11,0.05
2023.00,S3_S4,east,S4,2023-08-10_S3_S4_7fce3d7b,VWC_3_raw_S4_B,3,18.00,B,2023-08-10 13:57:00,2023-08-10 19:37:00,105700.00,52850.00,5.67,9326.47,16.61,28.04,11.43,26.37,flat_segment,19.55,19.55,28.80,23.13,8657.08,15261.83,6604.74,0.12,46245.26,cs650_approximate_sensing_volume,0.98,1.70,0.71,0.06,0.11,0.05
2023.00,S3_S4,east,S4,2023-08-24_S3_S4_a4b6ae2a,VWC_1_raw_S4_B,1,6.00,B,2023-08-24 13:47:00,2023-08-24 18:16:00,60250.00,30125.00,4.48,6719.33,7.56,7.80,0.24,,no_peak,3.72,3.72,,,9668.82,0.00,0.00,0.00,30125.00,cs650_approximate_sensing_volume,1.10,,,0.07,,
2023.00,S3_S4,east,S4,2023-08-24_S3_S4_a4b6ae2a,VWC_2_raw_S4_B,2,12.00,B,2023-08-24 13:47:00,2023-08-24 18:16:00,60250.00,30125.00,4.48,6719.33,26.89,26.78,-0.10,,no_peak,0.22,0.22,,,9668.82,0.00,0.00,0.00,30125.00,cs650_approximate_sensing_volume,1.10,,,0.07,,
2023.00,S3_S4,east,S4,2023-08-24_S3_S4_a4b6ae2a,VWC_3_raw_S4_B,3,18.00,B,2023-08-24 13:47:00,2023-08-24 18:16:00,60250.00,30125.00,4.48,6719.33,18.98,19.21,0.23,,no_peak,23.22,23.22,,,9668.82,0.00,0.00,0.00,30125.00,cs650_approximate_sensing_volume,1.10,,,0.07,,
2023.00,S3_S4,east,S4,2023-09-07_S3_S4_ea877a99,VWC_1_raw_S4_B,1,6.00,B,2023-09-07 07:38:00,2023-09-07 18:19:00,157700.00,78850.00,10.68,7380.66,,34.59,,28.28,flat_segment,11.12,11.12,26.37,15.68,0.00,11745.86,0.00,0.00,78850.00,legacy_reference_cylinder,,1.95,,,0.13,
2023.00,S3_S4,east,S4,2023-09-07_S3_S4_ea877a99,VWC_2_raw_S4_B,2,12.00,B,2023-09-07 07:38:00,2023-09-07 18:19:00,157700.00,78850.00,10.68,7380.66,,45.20,,36.62,fallback_window,11.12,11.12,25.62,14.93,0.00,11745.86,0.00,0.00,78850.00,legacy_reference_cylinder,,1.95,,,0.13,
2023.00,S3_S4,east,S4,2023-09-07_S3_S4_ea877a99,VWC_3_raw_S4_B,3,18.00,B,2023-09-07 07:38:00,2023-09-07 18:19:00,157700.00,78850.00,10.68,7380.66,,34.44,,,fallback_empty,9.37,9.37,,,0.00,11745.86,0.00,0.00,78850.00,legacy_reference_cylinder,,,,,,
2023.00,S3_S4,east,S4,2023-09-22_S3_S4_157133f5,VWC_1_raw_S4_B,1,6.00,B,2023-09-22 07:20:00,2023-09-22 16:18:00,144600.00,72300.00,8.97,8063.20,,31.33,,,fallback_empty,8.42,8.42,,,0.00,0.00,0.00,0.00,72300.00,legacy_reference_cylinder,,,,,,
2023.00,S3_S4,east,S4,2023-09-22_S3_S4_157133f5,VWC_2_raw_S4_B,2,12.00,B,2023-09-22 07:20:00,2023-09-22 16:18:00,144600.00,72300.00,8.97,8063.20,,37.09,,,fallback_empty,8.42,8.42,,,0.00,0.00,0.00,0.00,72300.00,legacy_reference_cylinder,,,,,,
2023.00,S3_S4,east,S4,2023-09-22_S3_S4_157133f5,VWC_3_raw_S4_B,3,18.00,B,2023-09-22 07:20:00,2023-09-22 16:18:00,144600.00,72300.00,8.97,8063.20,,34.64,,,fallback_empty,6.67,6.67,,,0.00,0.00,0.00,0.00,72300.00,legacy_reference_cylinder,,,,,,
